glucose,O2,CO2,glucose_rate,O2_rate,CO2_rate,growth
0.0019426935374846801,0.00056881017156469203,0.0026614514869636417,-0.011768294854609175,-0.070609769127655056,0.070609769127655056,0.47073179418436706
0.00062921394022419331,0.00086277078092813662,0.00018997763876989183,-0.009047069435692565,-0.054282416614155393,0.054282416614155393,0.36188277742770264
0.0013841787100284087,2.9284487571305195e-05,0.0028439718516367943,-0.0018765624608365567,-0.01125937476501934,0.01125937476501934,0.075062498433462271
0.00053084609392510139,0.00071448888253718504,0.0013375740363254917,-0.0080467746213924076,-0.048280647728354442,0.048280647728354442,0.32187098485569632
0.00059133572352023506,0.00061204943731094324,0.0021956017866045585,-0.0081678879927757093,-0.049007327956654259,0.049007327956654259,0.32671551971102841
0.00013700245677492678,0.00033683305090014936,0.0024496153057806877,-0.0026989366853912258,-0.016193620112347356,0.016193620112347356,0.10795746741564903
0.00059494659885375863,0.00047097649317780877,0.00011921080468528601,-0.0076279347444494416,-0.045767608466696648,0.045767608466696648,0.30511738977797764
0.00082636093396563112,4.8902755208588354e-05,0.00045247146364905423,-0.0024481705863786938,-0.014689023518272164,0.014689023518272164,0.097926823455147749
6.3980167753004366e-05,0.00049501218191929947,0.00077250758329323389,-0.0016159763766168875,-0.0096958582597013246,0.0096958582597013246,0.064639055064675502
3.3352909504382392e-05,0.00077170783220974497,0.0018517000325952988,-0.00099326757201677915,-0.0059596054321006744,0.0059596054321006744,0.039730702880671168
3.0710049741772945e-05,0.00031956103330325631,0.0018529136584421269,-0.00071182043037834695,-0.0042709225822700819,0.0042709225822700819,0.028472817215133877
0.0017614470232505688,0.00056546868393933113,0.0021641780454744039,-0.011507852683001217,-0.069047116098007302,0.069047116098007302,0.46031410732004874
0.00083556677001117477,0.00067642847376808278,0.00091429569349552389,-0.0096571939300223019,-0.057943163580133808,0.057943163580133808,0.38628775720089209
0.0018338442909855497,0.00012639001930490947,0.0019017548737438317,-0.0060855030717006852,-0.03651301843020411,0.03651301843020411,0.24342012286802742
0.00096474474921963264,0.00042568969630499325,0.0010935815010268898,-0.0089621994454504687,-0.053773196672702812,0.053773196672702812,0.35848797781801878
0.0011225953528007733,0.00029790988473041671,0.0018799327120346389,-0.0082789864767256541,-0.049673918860353924,0.049673918860353924,0.33115945906902622
0.00075004292871822789,0.00024054485467372256,0.0020220565074372471,-0.0065523505981237868,-0.039314103588742724,0.039314103588742724,0.26209402392495146
0.0015625518661946409,0.00060130130890410059,0.0014519938992215925,-0.011369879349618001,-0.068219276097708004,0.068219276097708004,0.45479517398472002
